=== lm_v3_chunked (2-block, chunked sampling from full optim.rail) ===
corpus chars=10901  vocab size=94
corpus encoded to arr (10901 ids)
seq_len=512  max offset=10388
[tgl_init] dylib=$HOME/projects/rail/tools/metal/libtensor_gpu.dylib src_path=$HOME/projects/rail/tools/metal/tensor_gpu.metal
[tgl_init] OK — 38 functions
initial loss (on one sampled chunk)=8.62960223571262  uniform=4.54329478227
training 10000 steps...
step 488  lr=0.0199242968254309  loss=2.1542340987895
step 489  lr=0.0199239065962984  loss=2.54837754963021
step 490  lr=0.0199235153678288  loss=2.17999529615244
step 491  lr=0.0199231231400615  loss=3.26010139172598
step 492  lr=0.0199227299130359  loss=2.34776866933075
step 493  lr=0.0199223356867917  loss=2.13029115382838
step 494  lr=0.0199219404613686  loss=3.21129786847816
step 495  lr=0.0199215442368063  loss=3.22503436266423
step 496  lr=0.0199211470131448  loss=2.85817913946466
step 497  lr=0.019920748790424  loss=2.34177560504239
step 498  lr=0.0199203495686842  loss=2.113854848089
step 499  lr=0.0199199493479654  loss=2.25142810807593
step 500  lr=0.019919548128308  loss=2.13999574822392
step 501  lr=0.0199191459097523  loss=3.06300558860871
step 502  lr=0.0199187426923389  loss=2.39006907424888
step 503  lr=0.0199183384761084  loss=3.11111212769947
step 504  lr=0.0199179332611015  loss=2.16710016998022
step 505  lr=0.019917527047359  loss=2.02372806695709
step 506  lr=0.0199171198349218  loss=2.48145162163775
step 507  lr=0.0199167116238309  loss=2.2186231780568
step 508  lr=0.0199163024141274  loss=3.40418649615478
step 509  lr=0.0199158922058525  loss=1.61460496993547
step 510  lr=0.0199154809990476  loss=2.2263027460543
step 511  lr=0.019915068793754  loss=2.83464686689702
step 512  lr=0.0199146555900132  loss=3.0239452215964
step 513  lr=0.0199142413878669  loss=2.04151842107067
step 514  lr=0.0199138261873567  loss=3.16170141928593
step 515  lr=0.0199134099885245  loss=2.21876222732268
step 516  lr=0.0199129927914122  loss=3.09370612914641
step 517  lr=0.0199125745960618  loss=2.24410007391365
step 518  lr=0.0199121554025154  loss=2.97469835206174
step 519  lr=0.0199117352108152  loss=2.17413637779148
step 520  lr=0.0199113140210036  loss=2.88308685738893
step 521  lr=0.0199108918331229  loss=2.13506491928956
step 522  lr=0.0199104686472157  loss=2.08763588821236
step 523  lr=0.0199100444633246  loss=3.38944140099691
step 524  lr=0.0199096192814922  loss=2.4560903034908
step 525  lr=0.0199091931017615  loss=3.12187662072076
step 526  lr=0.0199087659241753  loss=3.20220955178107
step 527  lr=0.0199083377487766  loss=2.17198998528215
step 528  lr=0.0199079085756086  loss=3.23152442518103
step 529  lr=0.0199074784047144  loss=3.08049511711667
step 530  lr=0.0199070472361375  loss=2.53564191923026
step 531  lr=0.0199066150699212  loss=2.2115493855306
step 532  lr=0.019906181906109  loss=2.46640740173147
step 533  lr=0.0199057477447445  loss=2.08725855803885
step 534  lr=0.0199053125858716  loss=2.44676915386772
step 535  lr=0.0199048764295339  loss=3.1325662092779
step 536  lr=0.0199044392757755  loss=3.01428697712371
step 537  lr=0.0199040011246402  loss=2.01161716073875
step 538  lr=0.0199035619761724  loss=3.38914550330607
step 539  lr=0.0199031218304161  loss=2.13870017668582
step 540  lr=0.0199026806874157  loss=3.30184155792992
step 541  lr=0.0199022385472157  loss=2.14742198415871
step 542  lr=0.0199017954098604  loss=2.09093802575023
step 543  lr=0.0199013512753947  loss=2.17449912948498
step 544  lr=0.0199009061438632  loss=3.11468298331495
step 545  lr=0.0199004600153107  loss=2.77555720852784
step 546  lr=0.0199000128897821  loss=2.23701424006269
step 547  lr=0.0198995647673225  loss=2.3389317646077
step 548  lr=0.019899115647977  loss=2.65202647900392
step 549  lr=0.0198986655317908  loss=2.56885677268297
step 550  lr=0.0198982144188093  loss=3.04525582192956
step 551  lr=0.0198977623090779  loss=3.14202171254448
step 552  lr=0.0198973092026421  loss=3.1651823663259
step 553  lr=0.0198968550995475  loss=2.19553293411637
step 554  lr=0.0198963999998398  loss=2.15885052924644
step 555  lr=0.019895943903565  loss=2.14974585680295
step 556  lr=0.0198954868107689  loss=2.29529963211243
step 557  lr=0.0198950287214975  loss=3.40267619225853
step 558  lr=0.019894569635797  loss=2.47531909843567
step 559  lr=0.0198941095537136  loss=3.12871633008192
step 560  lr=0.0198936484752936  loss=3.08755790088637
step 561  lr=0.0198931864005836  loss=2.99195877821756
step 562  lr=0.0198927233296299  loss=1.94069593881638
step 563  lr=0.0198922592624792  loss=2.26545992379671
step 564  lr=0.0198917941991783  loss=2.19180339150374
step 565  lr=0.0198913281397741  loss=2.37189638394061
step 566  lr=0.0198908610843133  loss=2.76259473135528
step 567  lr=0.0198903930328431  loss=2.04102346530215
step 568  lr=0.0198899239854106  loss=2.13320655054494
step 569  lr=0.019889453942063  loss=3.09810351909856
step 570  lr=0.0198889829028477  loss=3.14390424984875
step 571  lr=0.019888510867812  loss=2.76287143374002
step 572  lr=0.0198880378370036  loss=2.02765064398446
step 573  lr=0.0198875638104701  loss=2.23705983416722
step 574  lr=0.0198870887882591  loss=2.72844508358376
step 575  lr=0.0198866127704186  loss=1.5591452977513
step 576  lr=0.0198861357569964  loss=3.1154194466504
step 577  lr=0.0198856577480407  loss=2.53128485390632
step 578  lr=0.0198851787435994  loss=3.03689244927131
step 579  lr=0.019884698743721  loss=2.3276533999261
step 580  lr=0.0198842177484536  loss=2.42899127129132
step 581  lr=0.0198837357578458  loss=3.08074396401936
step 582  lr=0.0198832527719461  loss=2.00640971643713
step 583  lr=0.0198827687908031  loss=1.99333989202742
step 584  lr=0.0198822838144655  loss=2.89781469236141
step 585  lr=0.0198817978429823  loss=2.70483739426528
step 586  lr=0.0198813108764022  loss=1.56322198710624
step 587  lr=0.0198808229147745  loss=2.42522766160016
step 588  lr=0.0198803339581481  loss=3.07808145048246
step 589  lr=0.0198798440065724  loss=3.05006763786468
step 590  lr=0.0198793530600966  loss=3.28166216175632
step 591  lr=0.0198788611187703  loss=3.09709090496753
step 592  lr=0.0198783681826429  loss=2.95500892333089
step 593  lr=0.0198778742517641  loss=2.9979838064297
step 594  lr=0.0198773793261837  loss=3.0262792127699
step 595  lr=0.0198768834059514  loss=2.81533551792144
step 596  lr=0.0198763864911172  loss=3.04871174065561
step 597  lr=0.0198758885817312  loss=2.12743384683628
step 598  lr=0.0198753896778435  loss=2.97086883150698
step 599  lr=0.0198748897795043  loss=2.03529419952293
step 600  lr=0.0198743888867639  loss=3.28421341236132
step 601  lr=0.0198738869996729  loss=3.05295836095035
step 602  lr=0.0198733841182818  loss=2.11612846841161
step 603  lr=0.0198728802426411  loss=2.08647000966426
step 604  lr=0.0198723753728016  loss=2.02546771450857
step 605  lr=0.0198718695088142  loss=2.11269686820766
step 606  lr=0.0198713626507299  loss=2.69193257076099
step 607  lr=0.0198708547985996  loss=2.02799890510258
step 608  lr=0.0198703459524744  loss=3.03756279446081
step 609  lr=0.0198698361124057  loss=2.60432874520809
step 610  lr=0.0198693252784448  loss=2.19183741620611
step 611  lr=0.0198688134506431  loss=2.25779222946836
step 612  lr=0.0198683006290522  loss=3.07982084826961
step 613  lr=0.0198677868137236  loss=2.09463880476706
step 614  lr=0.0198672720047092  loss=2.5772454861382
step 615  lr=0.0198667562020608  loss=3.29816349295436
step 616  lr=0.0198662394058302  loss=2.14487998772948
step 617  lr=0.0198657216160697  loss=2.99220558121658
step 618  lr=0.0198652028328312  loss=2.01894231306713
step 619  lr=0.0198646830561671  loss=2.55412944194276
step 620  lr=0.0198641622861297  loss=2.36607941577303
step 621  lr=0.0198636405227714  loss=2.37426161405398
step 622  lr=0.0198631177661448  loss=3.05827723526343
step 623  lr=0.0198625940163025  loss=1.94453999186309
step 624  lr=0.0198620692732972  loss=3.05813162366092
step 625  lr=0.0198615435371819  loss=3.0118045445498
step 626  lr=0.0198610168080093  loss=2.11355441100547
step 627  lr=0.0198604890858327  loss=2.81473378556983
step 628  lr=0.019859960370705  loss=1.97542334686459
step 629  lr=0.0198594306626797  loss=3.0087726132009
step 630  lr=0.0198588999618099  loss=3.09680550778645
step 631  lr=0.0198583682681492  loss=2.52061008935781
step 632  lr=0.019857835581751  loss=3.15737502576055
step 633  lr=0.0198573019026691  loss=2.43567798032388
step 634  lr=0.0198567672309572  loss=2.14667048728285
step 635  lr=0.019856231566669  loss=2.73683379947673
step 636  lr=0.0198556949098586  loss=2.05571451366161
step 637  lr=0.01985515726058  loss=2.09075444823515
step 638  lr=0.0198546186188874  loss=2.76216414793713
step 639  lr=0.0198540789848349  loss=2.49125175211618
step 640  lr=0.0198535383584769  loss=2.85250896078453
step 641  lr=0.0198529967398679  loss=2.11998457724434
step 642  lr=0.0198524541290624  loss=3.30039067677701
step 643  lr=0.019851910526115  loss=2.95314585370355
step 644  lr=0.0198513659310805  loss=2.05078387137231
step 645  lr=0.0198508203440137  loss=3.31843428177361
step 646  lr=0.0198502737649696  loss=3.0550391234926
step 647  lr=0.0198497261940032  loss=2.03195746485878
step 648  lr=0.0198491776311696  loss=3.260236286295
step 649  lr=0.0198486280765241  loss=3.04701907484582
step 650  lr=0.0198480775301221  loss=2.58153679688491
step 651  lr=0.0198475259920189  loss=3.0067326909704
step 652  lr=0.0198469734622701  loss=2.34655488067921
step 653  lr=0.0198464199409313  loss=2.03032242791335
step 654  lr=0.0198458654280583  loss=2.2112625216811
step 655  lr=0.019845309923707  loss=2.07090423328533
step 656  lr=0.0198447534279332  loss=2.95886048265924
step 657  lr=0.019844195940793  loss=2.95667794816199
step 658  lr=0.0198436374623425  loss=3.05678390423287
step 659  lr=0.019843077992638  loss=2.16254642395319
step 660  lr=0.0198425175317358  loss=2.4621761601536
step 661  lr=0.0198419560796924  loss=1.52726077309041
step 662  lr=0.0198413936365643  loss=2.02570873626193
step 663  lr=0.0198408302024081  loss=2.167997664151
step 664  lr=0.0198402657772806  loss=2.59589582504486
step 665  lr=0.0198397003612385  loss=2.75809200625121
step 666  lr=0.019839133954339  loss=2.03282872324942
step 667  lr=0.0198385665566389  loss=3.23390611850593
step 668  lr=0.0198379981681954  loss=3.23606556184388
step 669  lr=0.0198374287890658  loss=2.04693006316242
step 670  lr=0.0198368584193073  loss=1.88263511938081
step 671  lr=0.0198362870589775  loss=1.92469627171105
step 672  lr=0.0198357147081339  loss=1.97528637569842
step 673  lr=0.019835141366834  loss=2.05588025105955
step 674  lr=0.0198345670351357  loss=2.97325751281794
step 675  lr=0.0198339917130967  loss=2.54311323408477
step 676  lr=0.0198334154007751  loss=3.04085853855232
step 677  lr=0.0198328380982288  loss=2.15265856309409
step 678  lr=0.019832259805516  loss=2.07555251903483
step 679  lr=0.0198316805226948  loss=2.08549449959947
step 680  lr=0.0198311002498237  loss=2.86237559903212
step 681  lr=0.0198305189869611  loss=1.93114273159849
step 682  lr=0.0198299367341655  loss=1.51635949405337
step 683  lr=0.0198293534914955  loss=3.00215761583966
step 684  lr=0.0198287692590099  loss=2.56948962946178
step 685  lr=0.0198281840367676  loss=2.08414619691861
step 686  lr=0.0198275978248273  loss=2.97229491786967
step 687  lr=0.0198270106232482  loss=1.49107219854634
step 688  lr=0.0198264224320894  loss=3.33217194618488
step 689  lr=0.0198258332514102  loss=1.96313389851654
step 690  lr=0.0198252430812698  loss=2.91266417452665
step 691  lr=0.0198246519217277  loss=3.06178855781563
step 692  lr=0.0198240597728434  loss=2.00282963314259
step 693  lr=0.0198234666346765  loss=2.93755108346444
step 694  lr=0.0198228725072869  loss=3.03111169170262
step 695  lr=0.0198222773907342  loss=2.46495554541783
step 696  lr=0.0198216812850785  loss=2.04626831064687
step 697  lr=0.0198210841903798  loss=2.56094097315562
step 698  lr=0.0198204861066981  loss=1.84884416172649
step 699  lr=0.0198198870340938  loss=3.20668618345118
step 700  lr=0.0198192869726271  loss=3.27732700251975
step 701  lr=0.0198186859223584  loss=2.07549000006621
step 702  lr=0.0198180838833484  loss=2.01903321125192
step 703  lr=0.0198174808556576  loss=3.31935883854995
step 704  lr=0.0198168768393467  loss=2.22707147262662
step 705  lr=0.0198162718344766  loss=2.98590669541314
step 706  lr=0.0198156658411082  loss=2.60706889225226
step 707  lr=0.0198150588593026  loss=2.79427030983908
step 708  lr=0.0198144508891207  loss=2.87875397741134
step 709  lr=0.0198138419306239  loss=1.91132952107387
step 710  lr=0.0198132319838736  loss=2.89589898069294
step 711  lr=0.019812621048931  loss=1.91600019882818
step 712  lr=0.0198120091258577  loss=2.90966440229186
step 713  lr=0.0198113962147154  loss=3.02695719768711
step 714  lr=0.0198107823155658  loss=3.06057754068349
step 715  lr=0.0198101674284707  loss=3.030012683755
step 716  lr=0.0198095515534919  loss=2.01354512413738
step 717  lr=0.0198089346906916  loss=2.96120436115663
step 718  lr=0.0198083168401318  loss=2.09558499945299
step 719  lr=0.0198076980018748  loss=2.92384947351366
step 720  lr=0.0198070781759829  loss=1.87347226674185
step 721  lr=0.0198064573625185  loss=3.15327538015914
step 722  lr=0.0198058355615441  loss=3.26030825753142
step 723  lr=0.0198052127731223  loss=2.12114076953288
step 724  lr=0.0198045889973159  loss=2.80651688710743
step 725  lr=0.0198039642341876  loss=3.09582252230127
step 726  lr=0.0198033384838004  loss=2.04413345067011
step 727  lr=0.0198027117462172  loss=3.07883790468629
step 728  lr=0.0198020840215013  loss=2.1803847506967
step 729  lr=0.0198014553097157  loss=2.74389020380739
step 730  lr=0.0198008256109239  loss=3.11505445781826
step 731  lr=0.0198001949251892  loss=2.98223803899046
step 732  lr=0.0197995632525752  loss=2.91191199152735
step 733  lr=0.0197989305931454  loss=2.46237643172381
step 734  lr=0.0197982969469636  loss=2.0706721581179
step 735  lr=0.0197976623140935  loss=2.16992267315479
step 736  lr=0.0197970266945991  loss=2.57931369519536
step 737  lr=0.0197963900885444  loss=3.26337129253509
step 738  lr=0.0197957524959934  loss=2.84119257968112
step 739  lr=0.0197951139170105  loss=2.04373480822798
step 740  lr=0.0197944743516599  loss=1.70041465467027
step 741  lr=0.0197938338000059  loss=2.89277821808378
step 742  lr=0.0197931922621132  loss=1.8838284055147
step 743  lr=0.0197925497380462  loss=2.97123639762648
step 744  lr=0.0197919062278698  loss=2.87184857985847
step 745  lr=0.0197912617316487  loss=2.57359699247021
step 746  lr=0.0197906162494478  loss=2.57692162063889
step 747  lr=0.0197899697813321  loss=3.01487977733587
step 748  lr=0.0197893223273667  loss=2.39254365139196
step 749  lr=0.0197886738876169  loss=2.19855421957787
step 750  lr=0.0197880244621478  loss=3.0512849429538
step 751  lr=0.0197873740510249  loss=2.98543532251351
step 752  lr=0.0197867226543138  loss=2.09067169893498
step 753  lr=0.0197860702720799  loss=3.38760700687228
step 754  lr=0.019785416904389  loss=2.99059729995571
step 755  lr=0.019784762551307  loss=2.44597811027255
step 756  lr=0.0197841072128996  loss=1.92353612434465
step 757  lr=0.0197834508892328  loss=3.06460930055794
step 758  lr=0.0197827935803728  loss=2.85311714691413
step 759  lr=0.0197821352863858  loss=1.93728169591663
step 760  lr=0.0197814760073381  loss=2.36414636027398
step 761  lr=0.0197808157432959  loss=3.32718116959581
step 762  lr=0.0197801544943259  loss=1.95533657136817
step 763  lr=0.0197794922604946  loss=3.12166971873134
step 764  lr=0.0197788290418687  loss=2.71516902033029
step 765  lr=0.019778164838515  loss=2.15747424637355
step 766  lr=0.0197774996505003  loss=2.72387617791355
step 767  lr=0.0197768334778917  loss=1.96605495382884
step 768  lr=0.0197761663207562  loss=2.1325066113668
step 769  lr=0.0197754981791611  loss=1.99277781844526
step 770  lr=0.0197748290531735  loss=2.68593675359583
step 771  lr=0.019774158942861  loss=3.21418332068405
step 772  lr=0.0197734878482909  loss=2.96186707187228
step 773  lr=0.0197728157695308  loss=2.15814192843088
step 774  lr=0.0197721427066484  loss=2.16872275364375
step 775  lr=0.0197714686597116  loss=3.00445060596585
step 776  lr=0.0197707936287881  loss=2.11637336936444
step 777  lr=0.019770117613946  loss=1.97305475548939
step 778  lr=0.0197694406152533  loss=2.08351567045048
step 779  lr=0.0197687626327782  loss=2.86584813820716
step 780  lr=0.019768083666589  loss=2.90756480091227
step 781  lr=0.019767403716754  loss=3.1567495511825
step 782  lr=0.0197667227833417  loss=2.95484286694733
step 783  lr=0.0197660408664207  loss=2.2716229920782
step 784  lr=0.0197653579660596  loss=2.99283084608098
step 785  lr=0.0197646740823273  loss=1.87943951180279
step 786  lr=0.0197639892152926  loss=2.89200925733228
step 787  lr=0.0197633033650244  loss=2.03470909372408
step 788  lr=0.0197626165315918  loss=1.94610553192614
step 789  lr=0.019761928715064  loss=3.08301657862534
step 790  lr=0.0197612399155103  loss=3.013892272047
step 791  lr=0.019760550133  loss=2.17937129955573
step 792  lr=0.0197598593676025  loss=3.0278407289956
step 793  lr=0.0197591676193875  loss=2.99539444811378
step 794  lr=0.0197584748884245  loss=2.07599030553673
step 795  lr=0.0197577811747834  loss=2.49684645867657
step 796  lr=0.019757086478534  loss=2.83150075887604
step 797  lr=0.0197563907997463  loss=2.02906681704321
step 798  lr=0.0197556941384903  loss=2.00121103863859
step 799  lr=0.0197549964948361  loss=1.88293733077738
step 800  lr=0.0197542978688541  loss=2.04349111816208
step 801  lr=0.0197535982606145  loss=3.30171107739126
step 802  lr=0.0197528976701879  loss=2.14540276117982
step 803  lr=0.0197521960976447  loss=2.84480166619596
step 804  lr=0.0197514935430556  loss=2.20934171856598
step 805  lr=0.0197507900064914  loss=2.05701165448039
step 806  lr=0.019750085488023  loss=3.08939497742425
step 807  lr=0.0197493799877212  loss=1.98413970164485
step 808  lr=0.019748673505657  loss=3.08467999027078
step 809  lr=0.0197479660419018  loss=3.13939670181394
step 810  lr=0.0197472575965266  loss=2.38805169316935
step 811  lr=0.0197465481696028  loss=3.10181081933748
step 812  lr=0.0197458377612019  loss=2.8589417475723
step 813  lr=0.0197451263713955  loss=2.91270174329234
step 814  lr=0.019744414000255  loss=2.0930718723276
step 815  lr=0.0197437006478524  loss=2.02411988325713
step 816  lr=0.0197429863142593  loss=2.80846592990879
step 817  lr=0.0197422709995478  loss=3.09262514717008
step 818  lr=0.0197415547037899  loss=2.12435330637225
step 819  lr=0.0197408374270576  loss=2.16168334569791
step 820  lr=0.0197401191694233  loss=2.98322230635047
step 821  lr=0.0197393999309593  loss=3.3114085371318
step 822  lr=0.019738679711738  loss=2.09893349578221
step 823  lr=0.0197379585118319  loss=2.12168964120463
step 824  lr=0.0197372363313136  loss=2.80481738009804
step 825  lr=0.0197365131702559  loss=2.114601719052
step 826  lr=0.0197357890287316  loss=2.96460490875023
step 827  lr=0.0197350639068136  loss=3.15356445586971
step 828  lr=0.0197343378045749  loss=2.96682618165401
step 829  lr=0.0197336107220887  loss=1.97963838359964
step 830  lr=0.0197328826594282  loss=2.71086019986576
step 831  lr=0.0197321536166666  loss=1.97195925103372
step 832  lr=0.0197314235938774  loss=2.14278330247899
step 833  lr=0.0197306925911342  loss=2.2166620930037
step 834  lr=0.0197299606085104  loss=1.97533961753438
step 835  lr=0.0197292276460799  loss=2.86971061456819
step 836  lr=0.0197284937039165  loss=2.19444456965918
step 837  lr=0.019727758782094  loss=2.62947460467213
step 838  lr=0.0197270228806864  loss=1.87753143535924
step 839  lr=0.0197262859997679  loss=2.13836133041255
step 840  lr=0.0197255481394127  loss=1.95792879414867
step 841  lr=0.019724809299695  loss=3.36914765356658
step 842  lr=0.0197240694806893  loss=1.90510190605311
step 843  lr=0.0197233286824701  loss=2.16256533577956
step 844  lr=0.019722586905112  loss=3.210131535585
step 845  lr=0.0197218441486896  loss=2.07761077801012
step 846  lr=0.0197211004132778  loss=1.64126028804135
